Date,TS,Tmax,Tmin,T,WS,RH,SH,PS,SI
11/30/2000,18.56,28.35,11.9,19.01,4.11,16.22,2.2,101.16,66.3084183
12/1/2000,17.89,29.01,10.82,18.31,4.23,13.24,1.72,101.21,67.2248535
12/2/2000,17.54,29.28,10.03,18.73,3.26,9.98,1.33,101.14,67.9132385
12/3/2000,18.38,30.35,12.39,20.66,2.27,8.28,1.24,101.16,71.2415237
12/4/2000,20.16,31.89,13.65,22.29,1.84,12.7,2.11,101.05,71.6741867
12/5/2000,21.46,32.2,14.29,22.68,3,24.91,4.24,100.89,74.2161713
12/6/2000,22.03,32.11,15.41,23.55,2.15,18.44,3.31,100.85,
12/7/2000,23.53,33.49,18.3,23.9,2.94,37.09,6.82,100.82,70.4710999
12/8/2000,21.17,29.81,15.31,21.1,4.02,33.96,5.26,100.92,67.8124847
12/9/2000,19.89,29.09,13.11,20.35,2.65,24.33,3.59,100.89,63.8262939
12/10/2000,20.72,30.49,15.25,21.95,1.36,31.5,5.14,100.83,61.2037888
12/11/2000,20.38,29.82,14.13,20.75,2.98,21.93,3.32,100.92,65.2325439
12/12/2000,21.22,31.28,13.95,21.54,2.36,22.13,3.51,100.94,63.5832863
12/13/2000,22.52,31.92,14.78,22.14,3.36,52.1,8.62,100.82,60.8448524
12/14/2000,23.53,31.53,16.19,22.94,2.96,61.8,10.76,100.71,61.7170639
12/15/2000,23.39,30.44,16.19,22.61,3.22,57.09,9.73,100.78,62.8397102
12/16/2000,23.22,30.08,16.41,22.48,3.87,65.55,11.07,100.94,62.0024719
12/17/2000,23.27,30.01,17.65,22.55,3.45,55.38,9.38,101.04,65.1964111
12/18/2000,19.34,27.2,13.27,18.89,5.31,20.11,2.7,101.18,67.9035263
12/19/2000,17.03,26.37,10.4,17.12,4.11,21.5,2.59,101.05,65.9987183
12/20/2000,17.08,27.54,10.45,17.75,3.24,18.32,2.3,101.04,66.4268341
12/21/2000,16.84,28.33,9.88,17.92,3.35,14.55,1.84,101.08,63.5596352
12/22/2000,17.12,29.21,10.99,19.27,2.01,12.53,1.73,101.04,62.2880287
12/23/2000,18.58,30.3,11.29,19.65,2.13,32.33,4.58,100.85,62.570713
12/24/2000,18.86,29.75,12.32,19.68,2.56,21.63,3.06,100.89,59.0395813
12/25/2000,18.26,30.27,11.34,19.94,2.49,13.99,2.01,100.94,61.7627335
12/26/2000,19.43,31.39,13.75,21.18,1.69,18.48,2.87,100.94,62.0471992
12/27/2000,21.29,31.4,13.2,21.09,3.89,55.11,8.55,100.8,60.8401146
12/28/2000,21.22,27.95,15.02,20.62,3.25,51.52,7.77,100.78,60.9307938
12/29/2000,17.5,24.71,11.33,17.29,5.52,33.63,4.1,100.96,59.7764931
12/30/2000,16.71,24.79,10.75,16.71,4.41,34.85,4.11,100.73,58.2266045
12/31/2000,17.04,25.09,10.78,16.8,2.51,35.32,4.19,100.65,52.835598
1/1/2001,16.25,24.98,9.42,16.8,2.31,31.5,3.73,100.8,54.0340691
1/2/2001,16.94,26.27,10.27,17.52,2.2,39.35,4.87,100.97,55.6403618
1/3/2001,17,26.37,10.62,17.59,2.24,31.29,3.88,101.12,57.9311867
1/4/2001,16.2,26.48,9.13,16.84,3.07,23.95,2.83,101.13,60.1052856
1/5/2001,15.95,26.34,8.48,16.9,2.63,22.19,2.64,101.03,61.8056259
1/6/2001,16.47,25.74,10.64,17.55,2.39,27.66,3.43,100.89,62.665741
1/7/2001,18.68,26.2,12.34,18.15,2.19,56.72,7.33,100.81,
1/8/2001,16.67,24.57,10.46,16.5,3.62,29.95,3.47,100.93,55.3770752
1/9/2001,15.03,24.65,8.13,15.66,3.04,21.56,2.37,101.07,64.1598434
1/10/2001,15.41,25.66,8.97,17,1.86,17.66,2.11,101,67.6771851
1/11/2001,17.87,26.53,12.61,18.56,2.09,42.94,5.69,100.72,66.488945
1/12/2001,17.98,26.83,10.97,17.76,3.13,34.77,4.38,100.76,70.2740021
1/13/2001,17.56,27.34,10.68,17.69,3.77,24.22,3.03,101.01,68.7559967
1/14/2001,17.2,27.36,9.98,18.27,2.31,19.4,2.52,100.95,73.7094803
1/15/2001,18.08,28.34,10.85,18.38,2.31,29.49,3.85,100.9,69.7099533
1/16/2001,16.7,27.93,9.06,17.41,3.32,15.12,1.85,101.09,71.251564
1/17/2001,15.98,27.58,8.84,17.13,3.04,12.38,1.49,101.07,70.1830215
1/18/2001,16.11,27.3,8.87,16.85,3.53,12.42,1.47,101.03,59.8071899
1/19/2001,15.98,27.14,8.25,16.78,3.32,14.5,1.71,101,67.0849304
1/20/2001,17.75,27.72,10.55,18.13,3.06,34.22,4.4,100.92,62.7460365
1/21/2001,20.22,28.33,13.57,19.85,5.82,60.72,8.75,100.61,61.6202698
1/22/2001,17.65,26.27,11.67,18.56,3.59,23.89,3.16,100.7,66.1496887
1/23/2001,15.57,26.53,8.02,16.16,4.09,13.27,1.5,100.98,71.1024704
1/24/2001,14.97,26.29,7.68,16.8,2.64,10.62,1.25,101.07,72.5789642
1/25/2001,17.49,28.74,9.01,17.88,3.19,34.29,4.35,100.81,77.003006
1/26/2001,19.87,28.58,12.86,19.46,2.74,46.19,6.48,100.75,79.9708099
1/27/2001,20.14,29.77,12.44,20.65,2.33,22.32,3.36,100.77,69.598732
1/28/2001,20.24,29.22,13.03,20.22,2.74,30.74,4.52,100.71,73.8730927
1/29/2001,20.5,28.41,14.23,20.03,5.13,45.94,6.68,100.66,76.026535
1/30/2001,14.99,23.67,7.01,15.29,3.5,11.96,1.28,100.95,75.9274902
1/31/2001,13.54,23.5,5.42,13.92,3.94,11.29,1.11,100.95,45.7449799
2/1/2001,13.77,24.77,5.7,14.2,3.69,12.19,1.22,100.95,76.2104111
2/2/2001,14.24,26.07,6.24,15.8,3.29,9.84,1.09,100.93,77.5985336
2/3/2001,16.48,28.04,8.22,17.08,3.22,25.51,3.08,100.65,82.1512756
2/4/2001,18.95,29.13,9.45,18.53,2.84,45.5,6.04,100.46,76.156929
2/5/2001,20.35,29.08,11.13,19.56,2.52,44.78,6.33,100.56,63.0926208
2/6/2001,20.92,29.38,12.37,20.15,2.65,43.99,6.44,100.79,78.9708939
2/7/2001,21.22,30.08,12.86,20.74,3.15,47.54,7.21,100.86,79.0880966
2/8/2001,20.59,30.05,12.43,20.5,2.76,26.11,3.89,100.96,
2/9/2001,22.11,32.55,13.41,22,3.89,27.72,4.54,100.77,88.5669022
2/10/2001,20.43,30.17,12.74,20.86,4.02,12.96,1.98,100.69,92.3012009
2/11/2001,19.72,30.15,11.96,20.43,2.69,14.88,2.21,100.54,91.1814423
2/12/2001,21.67,31.92,12.79,21.89,2.55,14.52,2.36,100.56,84.7493591
2/13/2001,21.5,29.8,12.77,20.69,2.92,22.95,3.48,100.43,92.0718689
2/14/2001,19.48,27.83,11.14,19.38,3.5,16.94,2.36,100.58,88.2705765
2/15/2001,19.72,29.04,11.58,20.26,2.52,19.77,2.9,100.89,94.1029663
2/16/2001,21.05,30.07,12.56,21.36,2.03,18.92,2.97,100.92,90.0773849
2/17/2001,23.16,32.3,13.77,22.53,1.78,29.78,5.04,100.81,96.5043869
2/18/2001,22.67,31.71,14.32,22.63,2.45,26.76,4.55,100.86,94.280838
2/19/2001,23.99,33.57,16.32,24.06,2.26,22.07,4.09,100.82,92.7787018
2/20/2001,25.13,34.46,16.93,24.49,4.88,48.87,9.34,100.58,89.1253967
2/21/2001,25.15,34.57,15.08,24.12,3,34.11,6.37,100.47,92.7348175
2/22/2001,25.94,34.95,17.28,25.01,5.27,49.07,9.7,100.42,98.4994965
2/23/2001,26.16,34.84,18.24,25.11,6.12,55,10.93,100.48,98.5472717
2/24/2001,26.9,33.95,19.03,25.48,6,57.56,11.71,100.38,92.9302521
2/25/2001,25.38,32.71,18.41,24.66,5.19,35.44,6.86,100.3,97.4556351
2/26/2001,22.5,32.49,13.31,22.53,2.7,9.32,1.58,100.45,100.094055
2/27/2001,23.5,32.85,14.3,23.16,2.46,13.68,2.41,100.54,
2/28/2001,22.98,32.29,14.13,22.35,4.15,16.61,2.77,100.96,
3/1/2001,22.16,31.78,12.63,21.72,4.12,10.56,1.69,101.22,101.882782
3/2/2001,22.73,32.53,14.66,22.4,3.57,10.7,1.79,101.17,105.482437
3/3/2001,22.67,32.51,15.22,23.53,1.43,11.1,1.99,100.97,95.3985138
3/4/2001,23.46,33.14,14.27,23.58,2.08,15.35,2.76,100.97,102.589455
3/5/2001,24.32,33.34,16.09,24.37,2.07,13.46,2.54,100.81,102.006142
3/6/2001,23.48,32.27,16.43,23.08,5.21,47.21,8.28,100.64,80.9224243
3/7/2001,26.35,34.86,16.4,24.9,3.6,46.12,9.03,100.56,51.4971542
3/8/2001,27.69,36.07,16.97,26.34,2.14,34.88,7.44,100.55,83.2286606
3/9/2001,27.86,36.64,17.32,26.56,2.22,24.09,5.2,100.5,107.450699
3/10/2001,27.83,37.12,17.28,26.58,2.59,22.8,4.92,100.52,100.182571
3/11/2001,28.83,37.15,18.74,27.56,3.18,16.11,3.68,100.51,87.2161179
3/12/2001,28.24,36.31,18.49,27.17,4.62,22.92,5.13,100.38,101.457703
3/13/2001,27.58,34.95,17.98,25.91,3.48,32.88,6.84,100.4,103.762444
3/14/2001,27.25,34.6,17.8,25.77,2.84,25.63,5.28,100.45,109.251152
3/15/2001,27.05,35.68,18.85,26.56,2.87,14.66,3.16,100.66,111.767708
3/16/2001,27.76,36.61,17.21,26.77,2.16,14.13,3.08,100.64,114.855385
3/17/2001,28.35,36.35,19.1,27.19,3.72,31.37,7.04,100.41,114.173195
3/18/2001,29.06,37.01,19,27.56,5.3,41,9.42,100.36,113.086967
3/19/2001,29.82,36.53,22.27,28.23,5.67,52.4,12.55,100.29,110.552216
3/20/2001,29.12,35.73,20.99,27.85,3.68,39.73,9.29,100.28,115.85598
3/21/2001,27.52,34.37,20.56,26.43,3.66,31.48,6.77,100.12,115.288422
3/22/2001,29.49,36.18,19.91,27.58,3.19,38.33,8.84,100.02,108.480202
3/23/2001,30.19,36.65,19.03,27.87,2.24,36.82,8.62,100.17,116.287651
3/24/2001,29.86,37.32,20.47,28.16,4.64,36.66,8.73,100.14,114.52095
3/25/2001,30.42,37.17,21.5,28.53,5.25,41.47,10.11,100.1,118.771492
3/26/2001,30.03,37.3,22.08,28.58,6.02,52.09,12.76,100.04,115.743408
3/27/2001,29.17,35.72,22.82,27.96,6.76,51.17,12.11,99.94,
3/28/2001,28.47,34.61,21.48,26.96,6.79,32.32,7.2,99.84,118.13224
3/29/2001,27.04,34.5,18.34,25.87,6.18,19.51,4.07,99.82,117.355377
3/30/2001,26.97,34.05,17.99,25.79,3.69,19.25,3.98,100.2,117.343231
3/31/2001,27.75,35.67,17.08,26.26,4.07,35.23,7.48,100.49,114.133385
4/1/2001,29.89,38.04,18.44,27.96,3.3,35.78,8.39,100.53,120.512718
4/2/2001,30.63,39.35,19.57,29.01,4.6,29.13,7.28,100.23,120.585457
4/3/2001,31.12,39.38,19.77,29.25,4.09,32.89,8.35,100.13,122.551674
4/4/2001,31.61,40.04,21.08,30.25,4.16,18.88,5.06,100.34,118.059669
4/5/2001,31.22,40.01,20.81,30.07,3.14,11.27,2.98,100.37,120.87912
4/6/2001,32.46,41.96,21.9,31.32,4.64,16.29,4.64,100.32,112.621918
4/7/2001,32.64,41.67,21.71,31.22,5.12,18.34,5.18,100.49,103.163803
4/8/2001,31.12,40.93,21.31,29.93,7.36,29.89,7.89,100.12,120.174271
4/9/2001,30.71,40.41,21.41,29.59,9.3,39.16,10.18,99.73,119.160004
4/10/2001,31.43,39.7,22.38,30.19,8.69,43.52,11.71,99.94,123.902046
4/11/2001,30.94,38.07,23.66,29.91,7.73,47.37,12.52,100.18,105.069916
4/12/2001,31.41,38.87,22.88,30.01,5.68,43.95,11.69,100.05,116.897377
4/13/2001,31.14,38.48,22.02,29.45,5.24,43.23,11.13,100.06,121.047638
4/14/2001,31.64,37.07,21.1,29.17,3.77,46.32,11.7,100.39,110.636398
4/15/2001,31.9,37.18,21.76,29.35,3.99,39.94,10.16,100.54,118.385353
4/16/2001,31.94,36.95,21.71,29.31,3.92,44.88,11.43,100.27,126.086464
4/17/2001,32.75,38.49,23.01,30.2,5.39,45.11,12.12,100.1,125.546486
4/18/2001,31.57,36.98,22.27,29.26,5.05,48.87,12.45,100.11,123.579849
4/19/2001,31.88,36.73,22.34,29.11,3.34,47.61,12,100.17,126.913254
4/20/2001,33.3,38.8,22.55,30.77,2.48,40,11.09,100.22,126.297241
4/21/2001,34.53,40.95,22.91,31.81,3.35,32.74,9.62,100.14,127.057541
4/22/2001,34.05,41.48,23.11,31.83,5.29,30.51,8.98,100.09,127.538124
4/23/2001,33.51,41.2,22.6,31.37,5.74,37.62,10.81,100.02,129.128204
4/24/2001,33.79,42.2,23.33,31.82,5.93,43.43,12.82,99.99,131.159607
4/25/2001,36.06,43.25,25.19,33.34,4.28,37.81,12.16,99.9,129.607925
4/26/2001,33.74,41.02,25.15,32.46,6.64,34.6,10.59,99.82,130.973328
4/27/2001,33.76,42.57,23.46,31.81,6.85,41.47,12.24,99.85,130.529892
4/28/2001,33.06,41.47,24.2,31.23,8.48,51,14.62,99.66,127.23156
4/29/2001,34.27,43.19,25.46,32.48,8.42,49.46,15.24,99.57,127.781311
4/30/2001,34.33,42.93,25.47,32.74,8.07,46.25,14.42,99.78,128.567703
5/1/2001,34.61,42.66,25.12,32.73,7.35,47.57,14.81,99.86,126.187523
5/2/2001,35.36,43.7,25.56,33.66,7.31,40.08,13.17,99.61,127.611862
5/3/2001,37.61,46.12,25.31,34.89,4.92,40.01,14.11,99.43,129.0905
5/4/2001,38.3,47.93,26.06,35.95,5.6,33.77,12.61,99.49,128.414795
5/5/2001,36.63,46.12,25.97,34.88,7.81,38.16,13.43,99.57,131.318787
5/6/2001,35.37,43.47,26.4,33.71,8.96,44.69,14.76,99.47,128.516754
5/7/2001,34.31,41.83,26.49,32.67,9.87,51.1,15.93,99.48,131.400162
5/8/2001,33.84,40.72,26.63,32.25,9.31,53.88,16.39,99.61,129.952103
5/9/2001,34.03,41.38,26.52,32.57,8.87,48.96,15.15,99.61,131.834747
5/10/2001,34.61,43.08,25.59,32.72,9.18,47.6,14.84,99.66,132.311096
5/11/2001,34.51,42.31,25.26,32.58,9.03,50,15.47,99.7,130.258987
5/12/2001,34.68,41.47,25.75,32.58,7.99,51.49,15.95,99.66,132.344193
5/13/2001,35.13,41.09,26.46,32.52,6.98,52.58,16.25,99.55,131.957352
5/14/2001,34.92,40.72,26.74,32.5,7.44,51.8,15.99,99.48,133.273483
5/15/2001,35.62,41.84,27.08,33.18,7.47,51.46,16.51,99.54,132.165054
5/16/2001,35.06,40.75,27.4,32.61,7.41,51.64,16.01,99.73,128.708847
5/17/2001,34.45,40.26,27.08,32.21,8.82,53.23,16.14,99.66,129.275925
5/18/2001,34.64,40.23,27.05,32.28,8.84,53.11,16.18,99.62,131.021606
5/19/2001,34.08,40.03,27.05,31.92,9,53.2,15.88,99.63,127.194038
5/20/2001,33.8,39.54,26.66,31.64,9.83,55.69,16.39,99.49,131.175781
5/21/2001,34.55,40.45,26.83,32.3,8.65,54.91,16.79,99.44,131.687042
5/22/2001,35.73,41.51,26.95,33.06,7.2,50.23,16,99.54,128.544373
5/23/2001,36.29,43.41,26.33,33.76,6.59,45.53,15.08,99.49,130.869583
5/24/2001,35.67,42.87,25.52,33.5,7.5,47.35,15.5,99.23,129.0215
5/25/2001,35.65,42.84,25.4,33.24,7.14,44.67,14.41,99.17,130.929611
5/26/2001,36.85,42.34,26.82,33.92,6.36,49.33,16.54,99.28,132.002121
5/27/2001,38.73,42.74,27.28,34.97,4.3,42.59,15.1,99.41,132.230576
5/28/2001,39.48,42.25,29.27,35.77,4.29,42.49,15.76,99.29,133.780121
5/29/2001,40.1,42.98,30.71,36.4,4.21,43.02,16.56,99.17,130.837036
5/30/2001,38.26,41.49,29.96,34.93,5.89,46.3,16.41,99.29,124.28624
5/31/2001,35.75,40.26,28.66,33.27,7.93,53.37,17.25,99.33,127.583321
6/1/2001,35.56,40.4,28.15,33.05,8.76,52.31,16.7,99.31,129.86084
6/2/2001,36.24,41.11,28.25,33.45,7.92,52.5,17.13,99.38,126.410194
6/3/2001,35.84,40.28,28.04,33.21,7.86,53.53,17.22,99.44,124.499313
6/4/2001,35.63,40.21,27.99,33.12,8.13,52.51,16.83,99.3,127.976601
6/5/2001,34.93,39.5,27.67,32.56,8.23,52.03,16.16,99.2,127.084671
6/6/2001,35.08,40.11,27.6,32.67,7.23,49.66,15.52,99.21,128.658752
6/7/2001,35.76,41.74,26.69,33.06,6.65,45.1,14.4,99.22,127.953712
6/8/2001,35.93,41.91,25.72,33.05,6.3,43.84,13.99,99.13,128.370209
6/9/2001,36.01,42.74,25.4,33.32,6.89,42.67,13.83,99.09,124.679291
6/10/2001,36.78,43.13,25.57,33.73,6.21,43.65,14.48,99.13,127.305283
6/11/2001,38.18,43.77,26.43,34.96,5.46,37.73,13.4,99.03,126.996002
6/12/2001,39.17,42.66,28.1,36,4.09,37.13,13.98,98.96,127.813477
6/13/2001,37.14,38.2,31.05,34.78,4.58,48.2,16.98,99.1,128.435867
6/14/2001,39.65,42.2,28.84,35.37,3.72,46.99,17.13,98.97,126.213234
6/15/2001,37.45,40.1,29.71,34.14,5.55,54.19,18.48,98.89,
6/16/2001,32.2,33.76,28.81,30.91,7.8,65.24,18.55,98.94,125.94725
6/17/2001,35.74,42.66,28.15,33.64,6.85,51.64,17.13,98.8,128.993698
6/18/2001,36.92,42.23,28.27,33.88,7.05,54.91,18.42,99.1,128.36821
6/19/2001,36.02,41.44,28.47,33.44,8.23,52.78,17.24,99.26,128.213669
6/20/2001,34.85,39.83,28.29,32.66,10.53,56.46,17.68,99.09,128.549484
6/21/2001,35.09,41.27,27.73,32.92,10.68,54.13,17.22,98.95,127.27388
6/22/2001,35.86,43.28,27.44,33.92,10.15,50.09,16.88,98.8,126.186028
6/23/2001,36.88,45.26,27.53,35.07,8.36,35.4,12.68,98.79,122.926544
6/24/2001,35.31,41.48,26.57,32.9,8.17,49.05,15.54,99.14,79.8338928
6/25/2001,35.18,40.7,27.37,32.69,8.44,52.28,16.35,99.33,124.078339
6/26/2001,34.53,39.84,27.5,32.26,9.41,54.14,16.54,99.2,124.569504
6/27/2001,34.65,39.64,27.53,32.29,9.17,53.73,16.44,99.25,131.42305
6/28/2001,34.77,39.95,27.28,32.36,9,54.29,16.7,99.16,127.166672
6/29/2001,35.14,39.8,27.41,32.46,8.07,54.93,16.99,99.14,130.552994
6/30/2001,36.21,39.85,27.58,32.72,5.77,55.32,17.35,99.26,129.776733
7/1/2001,35.7,39.92,28.06,32.69,6.12,56.26,17.6,99.36,129.392487
7/2/2001,32.78,36.81,27.42,31.27,6.12,66.99,19.38,99.25,126.490959
7/3/2001,33.24,37.13,27.79,31.67,6.4,64.14,19.03,98.98,124.659386
7/4/2001,33.92,36.75,27.71,31.94,3.62,63.52,19.14,98.94,111.250313
7/5/2001,34.76,38.39,28.71,32.95,4.8,58.66,18.71,98.96,129.269653
7/6/2001,36.44,40.61,28.1,33.81,4.53,56.27,18.84,98.93,127.608551
7/7/2001,36.25,39.98,28.93,33.78,5.15,57.52,19.21,98.98,116.214699
7/8/2001,36.63,40.13,28.63,33.98,4.21,55.09,18.61,98.95,126.34185
7/9/2001,36.77,39.61,29.38,33.92,4.17,54.68,18.42,98.91,121.514145
7/10/2001,33.85,35.28,29.96,32.42,3.05,63.07,19.53,99,129.348434
7/11/2001,34.36,37.41,28.95,32.69,3.27,62.88,19.78,98.93,120.734917
7/12/2001,30.38,32.44,27.56,30.09,4.37,78.67,21.4,98.84,125.488083
7/13/2001,29.88,32.31,26.76,29.05,8.31,76.1,19.41,99.14,123.305786
7/14/2001,31.93,36.02,26.16,30.23,8.32,66.95,18.2,99.5,121.282791
7/15/2001,31.47,35.34,26.63,30.07,10.87,67.63,18.25,99.3,130.123306
7/16/2001,31.38,35.49,26.72,30.07,11.46,66.7,18.04,99.09,127.854263
7/17/2001,31.87,36.27,26.68,30.48,9.29,65.37,18.08,99.19,
7/18/2001,30.9,34.26,26.51,29.94,7.73,67.73,18.13,99.35,126.474556
7/19/2001,32.64,37.83,26.53,31.04,7.42,64.32,18.37,99.21,131.722748
7/20/2001,31.91,35.92,26.76,30.47,7.95,65.98,18.24,99.17,112.713356
7/21/2001,31.09,34.72,26.85,29.87,7.16,68.66,18.35,99.11,129.707535
7/22/2001,32.37,36.61,26.48,30.65,6.11,64.57,18.03,99.17,124.674934
7/23/2001,34,37.54,26.65,31.47,3.64,62.71,18.34,99.24,101.37355
7/24/2001,31.76,35.32,27.08,30.37,3.25,71.62,19.7,99.2,110.689362
7/25/2001,31.21,34.02,27.01,29.88,2.96,74.63,19.96,99.23,115.959656
7/26/2001,32.43,35.7,27.21,30.74,4.83,66.54,18.65,99.37,127.930618
7/27/2001,32.96,37.45,26.56,31.19,6.94,62.35,17.92,99.34,95.8642197
7/28/2001,30.44,33.64,26.8,29.53,7.83,68.58,17.95,99.24,92.846199
7/29/2001,30.39,33.49,26.26,29.35,8.45,66.58,17.24,99.21,97.6290054
7/30/2001,31.47,36.33,25.88,30.06,6.87,61.69,16.64,99.25,75.6612854
7/31/2001,30.83,33.88,25.71,29.67,4.38,65.56,17.23,99.6,84.1809082
8/1/2001,32.02,36.61,25.89,30.32,5.46,62.75,17.11,99.61,75.0761414
8/2/2001,30.99,35.73,25.64,29.64,7.24,63.78,16.78,99.28,107.456299
8/3/2001,32.75,37.67,25.22,30.75,4.89,58.93,16.53,99.25,122.312851
8/4/2001,34.25,38.43,25.2,31.89,2.89,51.5,15.33,99.68,50.9082031
8/5/2001,34.02,38.86,27.04,32.36,4.43,52.08,15.92,99.73,90.7427597
8/6/2001,34.75,40.33,26.97,32.77,5.39,54.89,17.22,99.49,116.818748
8/7/2001,33.95,38.69,27.42,32.19,5.56,58.35,17.74,99.41,126.953674
8/8/2001,32.13,35.03,27.58,30.74,4.84,65.39,18.31,99.47,126.641022
8/9/2001,33.29,36.65,26.87,31.37,4.4,62.65,18.15,99.63,118.006104
8/10/2001,34.09,37.62,27.46,32.13,3.53,59.28,17.92,99.63,118.689598
8/11/2001,31.53,33.7,28.22,30.55,1.82,71.79,19.89,99.53,85.4597626
8/12/2001,30.62,33.09,27.79,30.09,3.04,74.21,20.06,99.41,112.533913
8/13/2001,32.55,36.3,26.7,30.98,4.42,69.81,19.85,99.34,126.417274
8/14/2001,31.97,36.01,27.54,30.75,6.58,66.83,18.74,99.42,79.6526108
8/15/2001,32.68,36.93,26.72,30.99,5.21,63.65,18.07,99.46,98.29673
8/16/2001,32.44,37.4,26.51,30.71,5.66,60.12,16.79,99.48,119.794502
8/17/2001,31.32,36.85,25.55,29.95,6.98,58.46,15.63,99.39,74.1544876
8/18/2001,32.08,38.13,25.35,30.47,7.28,59.09,16.3,99.3,
8/19/2001,32.7,38.09,25.94,30.87,6.59,59.73,16.86,99.34,50.1573792
8/20/2001,33.21,38.06,26.06,31.01,5.05,57.37,16.28,99.5,62.4987679
8/21/2001,34.05,38.65,25.45,31.41,4.34,55.24,16.01,99.62,64.7073059
8/22/2001,32.97,38.2,25.44,30.89,6.15,56.85,16.05,99.39,114.78878
8/23/2001,32.96,38.12,25.07,30.69,5.59,55.26,15.44,99.26,117.69297
8/24/2001,33.45,38.48,24.96,30.98,5.12,52.09,14.75,99.47,119.026482
8/25/2001,32.52,37.95,24.44,30.34,6.09,51.47,14.01,99.69,124.003876
8/26/2001,31.42,37,24.71,29.63,7.99,53.75,14.06,99.69,119.316551
8/27/2001,30.78,35.79,25.01,29.19,9.49,57.25,14.63,99.48,120.708061
8/28/2001,31.26,36.86,25.46,29.74,9.84,57.72,15.25,99.35,116.494949
8/29/2001,31.5,37.53,25.44,30.01,10.22,58.6,15.74,99.23,122.197739
8/30/2001,31.95,38.58,25.62,30.47,9.51,56.76,15.66,99.24,120.695648
8/31/2001,33.07,39.73,25.63,31.11,6.83,54.87,15.69,99.28,121.094185
9/1/2001,33.52,39.52,25.44,31.31,5.27,51.44,14.84,99.5,121.37365
9/2/2001,32.77,39.17,25.02,30.64,6.35,54.55,15.14,99.63,114.093628
9/3/2001,32.16,38.1,25.3,30.3,7.53,57.37,15.6,99.72,120.583237
9/4/2001,32.55,38.33,25.5,30.6,6.64,58.85,16.29,99.72,107.527344
9/5/2001,32.54,38.24,25.26,30.6,6.63,57.83,16.01,99.65,101.419998
9/6/2001,34.02,39.77,25.5,31.72,5.14,53.07,15.65,99.66,51.8022842
9/7/2001,35.04,40.21,25.89,32.49,3.85,50.14,15.4,99.91,87.0498505
9/8/2001,35.02,39.9,25.78,32.33,3.83,48.24,14.66,100.09,105.430054
9/9/2001,33.56,39.35,25.41,31.39,5.78,49.76,14.35,100,105.464035
9/10/2001,31.79,37.95,23.97,29.87,6.96,53.89,14.28,99.75,110.983406
9/11/2001,31.94,37.35,25.34,30.05,7.09,55.43,14.85,99.72,103.455002
9/12/2001,31.98,37.5,24.76,30.05,6.43,56.44,15.11,99.81,103.723656
9/13/2001,32.46,38.45,24.42,30.34,5.46,53.71,14.6,99.86,108.898766
9/14/2001,32,37.38,24.18,29.98,5.3,52.65,14.01,99.94,113.173622
9/15/2001,33.08,38.08,23.87,30.62,3.4,46.85,12.9,100.19,110.964584
9/16/2001,33.99,39.4,24.12,31.56,3.83,43.64,12.67,100.14,110.216698
9/17/2001,33.46,39.45,24.84,31.52,5.36,43.52,12.61,100.1,110.477844
9/18/2001,32.11,39.08,23.68,30.36,6.09,50.63,13.77,99.94,109.867645
9/19/2001,30.85,37.84,22.72,29.23,6.34,54.29,13.83,99.94,
9/20/2001,31.78,38.6,24.07,30.08,5.8,51.19,13.71,99.86,106.842667
9/21/2001,33.46,39.67,23.49,31.12,2.62,45.62,12.93,100.06,101.530449
9/22/2001,34.64,41.74,24.34,32.89,3.18,36.24,11.34,100.08,105.585175
9/23/2001,35.04,41.76,25.4,33.11,4.1,33,10.46,100,105.540352
9/24/2001,34.38,42.09,24,32.64,4.18,34.19,10.56,99.9,106.346321
9/25/2001,34.22,42.06,23.89,32.63,3.81,22.72,7,99.88,103.544922
9/26/2001,35.09,42.45,24.23,33.06,3.52,29.56,9.34,99.92,108.64566
9/27/2001,35.67,42.97,26.26,33.87,3.63,25.21,8.33,99.92,106.681091
9/28/2001,34.41,42.94,26.13,33.41,5.83,25.93,8.36,99.85,107.347542
9/29/2001,33.88,42.42,24.36,32.68,3.5,35.26,10.94,99.76,103.810638
9/30/2001,33.6,42.73,24.21,32.91,2.41,25.07,7.86,99.78,104.734612
10/1/2001,32.73,42.8,23.49,32.92,2.56,16.32,5.11,99.85,104.63575
10/2/2001,33.82,42.27,24.41,32.91,1.58,21.87,6.85,99.87,101.227592
10/3/2001,33.79,41.06,24.92,32.45,1.67,33.1,10.12,99.83,102.441345
10/4/2001,34.42,42.27,24.4,32.55,2.54,35.69,10.98,99.83,99.9919891
10/5/2001,33.37,41.89,24.1,32.13,3.41,36.53,10.98,99.82,99.6927719
10/6/2001,33.48,41.49,23.43,32.19,1.85,28.89,8.7,99.86,95.3053207
10/7/2001,33.89,41.27,25.6,32.91,3.04,22.09,6.91,100.05,95.0752792
10/8/2001,34.09,41.72,25.52,33.22,3.02,16.59,5.27,100.1,93.5871429
10/9/2001,33.6,42.07,24.72,33.49,2.43,14.15,4.56,100.05,91.5105286
10/10/2001,32.66,40.29,23.9,31.61,4.77,36.55,10.64,100.02,95.47892
10/11/2001,32.27,38.29,24.31,30.81,4.68,54.2,15.11,100.08,89.6783295
10/12/2001,34.26,38,25.12,31.6,2.12,51.29,14.94,100.15,94.3579407
